function	status	bc_file
Vector_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Vector_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/Vector.bc
Vector_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
formatFields	NOT_FOUND	-
readFileDynamic	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/linux/LinuxProcessTable.bc
readFileDynamic	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
xAsprintf	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/XUtils.bc
xAsprintf	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
xCalloc	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/XUtils.bc
xCalloc	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
xMalloc	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/XUtils.bc
xMalloc	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
xRealloc	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/XUtils.bc
xRealloc	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
xReallocArray	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/XUtils.bc
xReallocArray	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
xStrdup	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/XUtils.bc
xStrdup	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
xStrndup	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/XUtils.bc
xStrndup	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
