function	status	bc_file
av_frame_new_side_data_from_buf	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_frame_new_side_data_from_buf	FOUND	workspace/ffmpeg-bc/objects/libavutil/frame.bc
av_free	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/mem.bc
av_free	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.an.bc
av_free	FOUND	workspace/ffmpeg-bc/objects/libavutil/mem.bc
av_freep	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/mem.bc
av_freep	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.an.bc
av_freep	FOUND	workspace/ffmpeg-bc/objects/libavutil/mem.bc
av_get_token	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/avstring.bc
av_get_token	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_get_token	FOUND	workspace/ffmpeg-bc/objects/libavutil/avstring.bc
av_hash_alloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/hash.bc
av_hash_alloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_hash_alloc	FOUND	workspace/ffmpeg-bc/objects/libavutil/hash.bc
av_hmac_free	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/hmac.bc
av_hmac_free	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_hmac_free	FOUND	workspace/ffmpeg-bc/objects/libavutil/hmac.bc
av_hwdevice_ctx_alloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/hwcontext.bc
av_hwdevice_ctx_alloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.an.bc
av_hwdevice_ctx_alloc	FOUND	workspace/ffmpeg-bc/objects/libavutil/hwcontext.bc
av_hwdevice_ctx_create	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/hwcontext.bc
av_hwdevice_ctx_create	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.an.bc
av_hwdevice_ctx_create	FOUND	workspace/ffmpeg-bc/objects/libavutil/hwcontext.bc
